	subject_ID	age	predicted age
260	sub1970	19.0	22.31436841068725
261	sub357	19.0	18.0
262	sub646	58.0	47.00833302591735
263	sub1209	23.0	33.29421550220255
264	sub876	63.54	51.04260956210618
265	sub3127	28.0	24.773114837723256
266	sub1921	23.0	33.01968323727135
267	sub1757	42.0	47.60179858642425
268	sub178	22.0	18.397241463344812
269	sub254	58.0	45.642811379421715
270	sub2261	70.0	64.611899103848
271	sub1407	26.0	26.70812820799614
272	sub2947	21.0	18.0
273	sub1952	54.0	46.18652821653782
274	sub2705	20.0	18.391008664231407
275	sub3297	22.0	18.566854533396253
276	sub3055	55.0	50.31187540452049
277	sub843	26.0	23.194983268240662
278	sub2245	21.0	21.803984398407067
279	sub718	36.47	36.94529986845697
280	sub2958	22.0	22.926891259101154
281	sub1693	50.65	49.69727656672546
282	sub2013	31.13	41.86892417458901
283	sub1051	50.0	51.8475529999815
284	sub138	44.0	46.233358039750385
285	sub1478	52.0	49.47495214374058
286	sub1123	47.0	35.32972450837866
287	sub564	30.0	19.884388096603914
288	sub192	30.0	22.062623969178503
289	sub2793	58.99	57.5363644892177
290	sub224	60.02	54.35285276070323
291	sub749	31.0	26.318393299741132
292	sub452	30.0	31.29860708037208
293	sub2771	25.0	19.40604458176486
294	sub340	22.0	18.0
295	sub2374	24.0	22.225955500815758
296	sub344	34.0	46.42956434956423
297	sub484	20.0	19.647550669077447
298	sub2532	51.0	37.088591736363696
299	sub630	19.0	18.369459369660547
300	sub3203	22.0	37.21584676918752
301	sub729	78.2	77.57621556188121
302	sub657	22.0	32.068249165535775
303	sub1980	31.0	27.561034061139623
304	sub2592	28.0	30.723426222026433
305	sub2391	22.0	25.064003043547558
306	sub50	30.14	30.16660329869856
307	sub2241	34.0	35.44722556202129
308	sub896	23.0	25.02803738317757
309	sub1471	30.0	35.020979393070974
310	sub1595	48.0	40.717686964598414
311	sub708	55.0	46.18607421085446
312	sub1801	26.27	39.40860353380316
313	sub599	38.0	34.45746261829129
314	sub2328	72.88	71.77245462947971
315	sub887	27.0	30.191106657898843
316	sub812	75.0	56.757723380569644
317	sub1432	54.0	46.43979198522376
318	sub652	27.0	28.813811886190933
319	sub163	37.0	31.009529831833618
320	sub1526	46.43	51.40422947329404
321	sub948	22.0	21.030365345357666
322	sub1206	74.0	63.10743415398164
323	sub2233	21.0	18.130840206004365
324	sub1920	30.0	26.19579374405035
325	sub2984	26.0	19.22353814343856
326	sub2676	18.0	18.0
327	sub2796	28.0	25.82594647109792
328	sub471	73.6	74.5990607203413
329	sub2130	74.01	88.5400880195586
330	sub1327	20.0	22.305582745085417
331	sub3050	23.0	33.06471865252129
332	sub3250	27.0	28.179867905943638
333	sub934	53.54	45.22593855953588
334	sub1112	26.0	25.766052992932316
335	sub2221	32.0	29.564081766106113
336	sub3169	88.0	59.17823534184737
337	sub2151	23.0	23.407441368049945
338	sub2903	44.88	43.88489041621227
339	sub2882	41.74	46.5442394797403
340	sub2365	59.0	47.58952212820236
341	sub1364	25.0	27.545001401764267
342	sub2016	58.0	53.256384027905995
343	sub1497	29.0	26.511161016805573
344	sub421	22.0	20.535345643667853
345	sub2323	21.0	24.41269305703844
346	sub1741	30.0	24.051205170021774
347	sub2419	22.0	22.058598862045017
348	sub2017	21.9357	26.162171947696294
349	sub2417	29.66	36.4451198454816
350	sub998	56.0	42.86500791404205
351	sub2800	56.0	47.46192321033752
352	sub1032	39.0	33.41278252090564
353	sub2857	31.0	25.02803738317757
354	sub2653	28.0	24.702740719462554
355	sub1747	50.0	35.28495370027599
356	sub907	18.0	21.500828661887027
357	sub892	22.0	25.007573786590427
358	sub2480	29.0	20.914265001352504
359	sub2720	22.0	24.949203827769935
360	sub2199	29.95	26.685566352205683
361	sub1424	37.0	48.997534932352636
362	sub1189	25.0	29.916094780710523
363	sub2180	23.0	18.67024984957979
364	sub156	26.0	33.6051569570663
365	sub468	21.0	18.19376844761007
366	sub2318	33.82	35.02270933579311
367	sub351	41.0	44.01605909642018
368	sub2306	25.0	22.22778452182024
369	sub24	65.0	60.12184654573116
370	sub1466	55.0	41.44938143491714
371	sub1803	82.19	75.98880590338555
372	sub1133	35.0	25.02803738317757
373	sub958	62.02	57.45562067633435
374	sub2922	28.35	24.983590209719523
375	sub247	27.0	33.28293789486963
376	sub3069	36.0	49.46019001368728
377	sub130	23.0	22.081497578505548
378	sub157	22.0	18.496017528846323
379	sub259	28.0	35.736773892149586
380	sub470	32.0	27.484523651812935
381	sub1332	19.0	23.162621792914166
382	sub48	21.0	32.93790191837786
383	sub1362	49.0	50.193244631812945
384	sub1212	33.0	31.403520877334387
385	sub943	23.0	24.818013900338627
386	sub789	39.0	27.80323800998795
387	sub1933	38.0	47.91075615918905
388	sub1544	26.0	22.9205470864118
389	sub1021	17.0	20.50198498068343
390	sub2001	23.0	30.038245357237827
391	sub1725	45.0	44.19459073241731
392	sub1305	29.74	33.8579755929577
393	sub2588	21.0	23.15794298558899
394	sub1127	30.69	40.084979781835926
395	sub2308	23.04	29.031417711347558
396	sub433	31.0	26.28524018084653
397	sub1242	60.84	58.95656880134146
398	sub441	22.0	19.42710833094074
399	sub175	19.0	22.786061624446603
400	sub2597	22.0	23.545739934203937
401	sub1861	25.0	22.32032864219164
402	sub1018	19.0	18.9872087300526
403	sub2806	24.0	23.629199250488483
404	sub95	41.0	37.207578561559046
405	sub2810	24.0	25.679924492697666
406	sub2623	23.0	21.805824921373954
407	sub230	31.0	33.06455792308813
408	sub1558	63.18	57.357918800301064
409	sub1331	23.499	33.013564818274574
410	sub1609	35.0	28.965918619080185
411	sub761	50.0	46.064902613238615
412	sub2750	60.0	45.72824190552069
413	sub2150	21.0	25.03740195405385
414	sub2255	20.0	26.056009639801943
415	sub965	48.0	38.32218097784914
416	sub755	33.0	45.54594452196724
417	sub2399	27.0	21.75728099858273
418	sub2269	62.06	63.114350491547185
419	sub880	52.0	56.19456446939927
420	sub94	20.0	22.03847267230779
421	sub2620	54.0	53.42318616563449
422	sub333	29.0	20.063915626432276
423	sub2096	42.0	32.35605109585893
424	sub2880	66.0	62.43237649977249
425	sub633	43.0	50.46256208240621
426	sub2560	40.0	51.739009889603835
427	sub2210	44.0	39.5347093938654
428	sub2315	30.0	32.105598227898355
429	sub2565	44.0	40.65641343813485
430	sub2309	47.0	48.04317691788793
431	sub1515	20.0	21.091718391230984
432	sub704	49.0	49.038084210936205
433	sub3224	84.0	78.7460993020004
434	sub10	25.0	36.01233017680943
435	sub1065	70.56	63.4118297221402
436	sub587	18.0	18.0
437	sub2568	18.0	26.845558026892633
438	sub115	58.0	47.34978474804976
439	sub2783	43.0	44.055289616905156
440	sub1936	27.0	32.9332065174402
441	sub1389	53.0	45.33129166011045
442	sub2140	40.0	34.771077412840924
443	sub336	29.0	37.02403611623157
444	sub828	60.9	59.447088143545955
445	sub1443	68.12	58.9660715555882
446	sub429	47.0	44.171804768179356
447	sub2619	60.1	57.8572420766169
448	sub2755	75.94	67.38387962448536
449	sub3236	18.0	24.381473673591017
450	sub47	21.0	23.14201135790273
451	sub502	25.0	26.598336059583175
452	sub2862	24.0	28.234576153292778
453	sub208	54.0	41.22961780067956
454	sub2503	34.0	27.59088540666673
455	sub877	19.0	18.13197774461335
456	sub2377	69.28	72.19667142436404
457	sub2821	51.66	52.07199438436109
458	sub2076	26.0	29.76683348901807
459	sub3117	31.0	35.13864270344499
460	sub1157	23.0	25.991678882584807
461	sub3135	23.0	29.735923007240586
462	sub1868	52.0	39.97818416557382
463	sub757	24.0	20.739964731821914
464	sub1307	49.0	41.136626825264784
465	sub2742	19.0	18.0
466	sub2724	57.74	58.28695799901968
467	sub2069	24.0	24.619513318212938
468	sub1765	33.0	35.77823950725963
469	sub1280	24.0	19.37462127741435
470	sub2042	35.0	34.217942693058774
471	sub1101	41.9	38.58798880166211
472	sub2242	74.0	77.42347579028115
473	sub2809	20.0	26.0967673412529
474	sub424	54.0	45.38795720396223
475	sub177	41.0	33.80340050290104
476	sub1098	21.0	28.711885614603432
477	sub2803	25.0	27.504719581220854
478	sub676	72.0	63.316540894588684
479	sub1918	55.0	49.804224493239246
480	sub2053	18.0	18.012344140603005
481	sub406	31.0	34.02119392875596
482	sub256	31.37	38.29116518991506
483	sub1742	49.0	39.26946948301244
484	sub472	43.0	39.03026125445456
485	sub2407	40.0	37.0972635077224
486	sub1813	27.0	25.82871692909572
487	sub235	21.0	19.132978466758203
488	sub2087	56.68	49.3985712745536
489	sub547	24.0	44.15693553558597
490	sub776	20.0	18.0
491	sub2358	19.0	18.0
492	sub1000	59.51	44.68710279305898
493	sub3129	18.0	25.02803738317757
494	sub2082	53.0	45.424348808855996
495	sub1600	54.0	51.98333792611959
496	sub1255	36.71	29.76563741163622
497	sub2474	46.0	27.381310690620893
498	sub458	42.0	42.16254710635826
499	sub1924	21.0	18.0
500	sub2650	37.0	26.930189538270184
501	sub326	52.0	51.910172399026266
502	sub1438	23.0	31.037877879045283
503	sub132	55.0	47.977292397737386
504	sub2664	20.0	20.496488326200392
505	sub569	64.47	62.11761021159134
506	sub1648	26.0	41.249378188438385
507	sub446	22.0	18.0
508	sub570	26.0	25.532946982176867
509	sub3252	20.0	24.80482163074015
510	sub785	61.0	46.73569428435292
511	sub527	24.0	21.446411788936075
512	sub539	81.94	86.61519393831327
513	sub2923	23.0	18.0
514	sub2812	52.0	58.76026828773843
515	sub906	47.0	44.53947488889557
516	sub2883	53.0	48.33266697772697
517	sub1335	20.0	29.247981007679783
518	sub279	29.0	30.413510477148975
519	sub635	61.0	55.108625337185316
520	sub1616	20.0	28.096063236054903
521	sub2149	46.22	43.499629040148704
522	sub215	22.0	24.68469628068283
523	sub2685	23.0	25.290180222643357
524	sub2666	23.0	26.44610077251056
525	sub1175	73.0	69.13846869179332
