	subject_ID	age	predicted age
87	sub2586	21.0	23.34813583447891
88	sub385	53.75	49.80044487985839
89	sub1748	34.0	39.28252305838629
90	sub2008	21.0	25.02582960301976
91	sub1187	27.0	39.1304026188173
92	sub1570	31.0	35.34835923229372
93	sub1628	19.0	32.81716488462558
94	sub2975	59.38	64.26631984723741
95	sub2639	32.63	36.79538705331112
96	sub1168	21.0	31.6097162255233
97	sub2715	25.0	28.715687490727817
98	sub13	18.0	31.240422322850065
99	sub1907	21.0	29.308888851668655
100	sub16	40.0	31.574794831960446
101	sub1062	45.0	46.71263613972047
102	sub1972	47.0	39.296837090889824
103	sub1137	27.0	26.423578515128213
104	sub2206	48.0	48.00201495621383
105	sub1318	30.0	19.087347070724775
106	sub3207	20.0	18.0
107	sub1592	25.0	21.34632338258922
108	sub2839	19.0	28.80830242545295
109	sub959	22.0	21.717565744061687
110	sub323	22.0	28.171571260417807
111	sub536	38.0	23.571779124632087
112	sub37	20.0	21.680339120668634
113	sub40	30.0	28.509418200519633
114	sub659	23.0	18.0
115	sub1802	36.0	46.380930315127955
116	sub507	75.82	67.52575194741081
117	sub3137	20.0	19.130309163746062
118	sub2537	24.0	24.239643892962306
119	sub3075	66.91	65.41684775355321
120	sub1579	25.0	25.716432243510155
121	sub968	23.0	29.328256162820765
122	sub1154	52.5	51.819163153911234
123	sub783	25.0	31.943060507487246
124	sub2404	18.0	18.0
125	sub2547	45.0	42.30935701603545
126	sub1224	42.99	47.774446804600814
127	sub1462	25.0	29.13654738516385
128	sub1304	48.68	38.54453421802515
129	sub422	61.0	61.244762492072425
130	sub1720	19.0	22.78207680218071
131	sub1559	90.0	76.72766293655792
132	sub2573	31.0	32.47632633357176
133	sub61	24.0	23.704583459794833
134	sub1959	19.0	18.0
135	sub1413	29.0	33.44788308357016
136	sub981	25.0	25.93890524123441
137	sub1780	32.0	34.958753216990374
138	sub2995	46.3	42.04097199764516
139	sub2062	23.0	18.0
140	sub3063	33.28	31.9035523815283
141	sub723	56.0	40.12611838945628
142	sub3020	30.0	25.61035012673989
143	sub3040	20.0	18.496195021516144
144	sub1847	57.0	51.319952013241675
145	sub3003	33.0	40.22705685995385
146	sub1077	30.0	24.126347316253543
147	sub2906	55.12	58.11983130601317
148	sub1302	22.0	18.669679474975112
149	sub63	32.0	19.214134150256143
150	sub3110	24.0	28.571908586115626
151	sub1269	30.0	18.0
152	sub697	45.77	51.24560220603604
153	sub1414	24.0	21.986273078820943
154	sub495	47.0	43.03387656335923
155	sub3157	27.0	24.032173549725997
156	sub482	62.8	67.45762531831593
157	sub80	31.0	35.06515212125174
158	sub270	25.0	20.785925482967343
159	sub1635	26.0	27.7534422405825
160	sub2432	23.0	21.847753124368467
161	sub3206	60.95	52.93206428105128
162	sub662	40.0	29.997227511727544
163	sub2164	46.0	46.0567108607857
164	sub1423	22.0	24.34063238351706
165	sub2695	22.0	22.619185465966495
166	sub640	28.0	23.285161883587136
167	sub667	70.0	77.31234259534273
168	sub1072	22.0	25.085456588603904
169	sub970	24.0	20.47237824583368
170	sub1257	23.0	20.50837509787067
171	sub655	51.0	45.922716265063684
172	sub1652	28.0	23.955229689851024
173	sub2159	28.0	31.78140573041452
174	sub1953	22.0	24.766945226573228
175	sub1246	48.0	44.48358989071909
176	sub1135	38.0	39.93840058082429
177	sub509	26.0	21.12731156040678
178	sub2434	69.29	53.00744735621225
179	sub1608	52.3	44.036252771748934
180	sub181	70.14	68.01273205787953
181	sub2838	23.0	28.219725847427128
182	sub577	18.0	24.760764142989558
183	sub120	22.0	22.855829862717712
184	sub2113	56.44	58.710014338328676
185	sub2035	20.0	26.2042756892252
186	sub1507	19.0	18.0
187	sub1898	41.0	43.58948491518919
188	sub2373	19.0	23.18553235125279
189	sub557	47.07	35.46722786301967
190	sub2660	19.0	18.0
191	sub1749	46.0	45.43390129851883
192	sub3089	28.0	38.18650518622513
193	sub474	54.0	47.063343279242474
194	sub3265	52.0	48.29696123140917
195	sub2644	24.0	35.113183057744266
196	sub1626	54.0	46.51464949650659
197	sub2011	68.0	64.16544467403406
198	sub2244	29.36	24.395179280632476
199	sub3073	22.0	24.15440525827495
200	sub1397	36.16	34.74871898910993
201	sub1274	36.0	30.767575356487725
202	sub2339	31.0	31.609081090697202
203	sub1167	89.0	73.348157415132
204	sub3298	53.54	48.30444496322258
205	sub1038	25.0	25.698782655991693
206	sub727	47.0	37.983816149376764
207	sub450	50.0	55.85735759815776
208	sub743	22.0	31.783830113775423
209	sub1231	58.38	49.39268891389844
210	sub664	63.0	53.40062046003919
211	sub1455	37.95	43.07388451900766
212	sub3289	69.28	68.21426101967387
213	sub591	24.0	25.282881250617322
214	sub1612	22.0	30.44302331179921
215	sub2394	27.0	34.13484039872543
216	sub878	23.0	21.606851433561644
217	sub239	27.0	24.90556540842232
218	sub722	55.0	49.93270085224282
219	sub3042	27.0	22.0494032422003
220	sub2921	49.4	48.56700630829533
221	sub1073	37.0	25.46684745007002
222	sub951	29.0	30.995161110639913
223	sub3194	24.31	18.0
224	sub2475	20.0	20.83050029103157
225	sub420	45.0	39.18682766108128
226	sub166	44.0	37.577092871051775
227	sub895	49.6	54.88637031176319
228	sub2072	23.85	22.047899409576132
229	sub2322	45.0	46.55584328107267
230	sub3200	20.0	21.008897128705996
231	sub3191	44.0	49.57257762409614
232	sub2863	50.0	41.9822315838947
233	sub2916	65.67	67.475973757742
234	sub1282	70.11	78.18756780014388
235	sub477	23.0	32.28786591837803
236	sub2106	49.39	62.7967442255636
237	sub2324	31.0	29.523824704246692
238	sub2739	40.0	53.862195858189864
239	sub3123	42.0	23.548452129566215
240	sub2820	59.47	58.93046092351739
241	sub1089	23.0	21.09551459523351
242	sub850	74.0	66.77810410066064
243	sub14	52.0	52.24265720979753
244	sub2152	28.0	26.697353299887766
245	sub2124	33.0	39.596690352244025
246	sub1287	50.0	45.5970836707034
247	sub139	61.07	61.06502498267861
248	sub2220	72.0	76.2149932253688
249	sub299	38.0	36.20644424412882
250	sub2684	23.0	27.00450787315782
251	sub1343	63.68	50.56633262525071
252	sub158	36.48	37.36627728063473
253	sub2988	21.0	25.69335902908921
254	sub2329	19.0	20.206728264258402
255	sub2045	45.0	41.0450164325012
256	sub1249	22.0	24.303781424637293
257	sub1308	63.66	66.00450337793569
258	sub672	26.0	30.443192468944346
259	sub1871	23.0	21.24913615912925
260	sub1040	25.0	29.15439095350854
261	sub2286	26.0	18.23194754013781
262	sub1251	23.72	23.732328703732094
263	sub1573	27.0	31.2050672804217
264	sub935	24.0	24.88135038671777
265	sub1744	40.0	41.655165702295164
266	sub919	30.3	36.26375918774835
267	sub510	37.42	38.201530923972825
268	sub1285	24.0	25.746889889922443
269	sub2837	53.0	52.23354461192508
270	sub1587	30.0	31.18582808504476
271	sub1284	20.0	22.539909011617567
272	sub1489	25.0	27.230909099877465
273	sub904	42.22	41.0427076210363
274	sub833	20.0	28.731164700927422
275	sub465	24.0	24.330189611582284
276	sub2490	32.0	26.951270642843667
277	sub346	28.0	29.763964583787185
278	sub427	33.0	29.31416419825615
279	sub2864	45.0	39.30029527581161
280	sub2460	21.0	18.0
281	sub2114	23.0	18.0
282	sub1392	21.0	22.729336473107253
283	sub3205	65.0	64.61981332203464
284	sub1614	21.0	22.541960929247182
285	sub1171	49.0	44.720418243994175
286	sub2744	41.72	37.956144403574
287	sub518	58.05	51.07593598663203
288	sub2604	22.0	26.783454822134047
289	sub1692	58.0	55.54371140963036
290	sub2956	21.0	22.595588174462193
291	sub1890	27.33	30.674105597077926
292	sub2989	20.0	29.966273310264626
293	sub979	25.0	25.60432320523438
294	sub109	19.0	18.13390178300557
295	sub81	52.0	51.018330508080055
296	sub1377	71.0	76.85782078211383
297	sub3113	43.0	56.613284004541185
298	sub574	42.0	44.75487381719137
299	sub1069	21.0	23.39708995552752
300	sub2896	40.0	39.424044667183864
301	sub1529	25.0	20.861257272502883
302	sub739	59.78	64.33794492070052
303	sub2549	22.0	21.952477014341696
304	sub3188	20.0	19.26732304828471
305	sub1882	28.0	33.30121705153766
306	sub639	29.0	26.750355368868952
307	sub2575	29.0	29.66855673520155
308	sub613	29.0	34.69782058067909
309	sub513	47.0	35.39075012889731
310	sub779	30.31	25.38680190726842
311	sub3292	55.83	52.06658860884323
312	sub3259	20.0	20.405436322028038
313	sub1111	25.0	25.747027008822045
314	sub753	31.0	47.462042670239555
315	sub1799	37.0	44.455976596607854
316	sub1180	36.0	31.916177601309812
317	sub772	31.0	35.55957600537937
318	sub3047	35.0	30.755307538053387
319	sub580	27.0	29.171712983713007
320	sub1937	51.0	44.36542667637383
321	sub131	33.0	25.86606035032588
322	sub355	58.0	48.88288904593634
323	sub327	19.0	18.0
324	sub1333	26.0	29.13427832431904
325	sub241	46.0	41.18790285347137
326	sub1656	19.0	26.35508874114663
327	sub1025	66.28	60.976326866098645
328	sub1460	59.0	53.97524698759349
329	sub2737	40.0	42.111457994092746
330	sub1664	52.0	42.524298461587534
331	sub1045	29.0	30.915161384292844
332	sub2304	30.0	21.388995601246336
333	sub220	59.91	53.236023710460415
334	sub3148	84.0	80.4526477989944
335	sub1372	22.0	25.509562908261216
336	sub1922	45.0	42.161750025647564
337	sub2366	51.0	62.541886456791474
338	sub3242	45.0	42.7152517203686
339	sub764	34.0	35.784854226531536
340	sub1108	21.0	22.667619133761093
341	sub770	75.63	80.58545024076108
342	sub1181	27.0	31.105472999683172
343	sub2641	45.0	56.41019037945904
344	sub1717	28.0	24.078218053797684
345	sub252	18.0	19.606791505224976
346	sub3079	32.0	24.337166598883925
347	sub1366	37.0	37.33367087885114
348	sub1336	42.0	40.57792834027356
349	sub1893	43.0	40.47537147024565
350	sub258	23.0	28.47166491562399
351	sub819	28.0	18.0
352	sub3204	33.0	30.64632293249275
353	sub2682	21.0	21.12044272222198
354	sub2961	24.57	31.890000667395782
355	sub2513	22.0	21.083881971243557
356	sub2977	31.0	34.82908359439131
357	sub2234	44.0	43.04571400159108
358	sub2142	64.0	55.47531424658251
359	sub1213	20.0	30.99719713466044
360	sub606	81.0	83.32998067554814
361	sub1878	40.0	44.22112326620123
362	sub1347	21.0	23.350401457883493
363	sub30	30.0	23.795821185308398
364	sub436	64.0	59.07861850269961
365	sub1788	35.0	31.172193122901774
366	sub2487	47.0	53.60184159974693
367	sub2781	81.0	77.76654379371354
368	sub2887	67.24	64.00723506344553
369	sub1162	21.02	20.686378780905727
370	sub3001	43.0	37.64937877194876
371	sub2228	39.02	33.64087092260303
372	sub3088	23.0	28.51526390015175
373	sub196	52.67	52.8664361723541
374	sub2564	26.0	22.976618624157766
375	sub2511	69.0	64.65984278115963
376	sub2830	30.0	28.967951509529087
377	sub933	38.0	31.45524116676603
378	sub1487	26.0	26.919065395236032
379	sub2791	29.0	27.82352160922943
380	sub1643	27.0	29.493904298966356
381	sub1130	25.0	29.640998458530305
382	sub677	24.0	24.592654897401246
383	sub3235	64.77	48.48568271184155
384	sub3023	72.15	73.52517561797328
385	sub1825	18.0	18.0
386	sub173	19.0	22.465421310958902
387	sub703	27.08	29.327519875979817
388	sub780	26.0	30.377283057113402
389	sub1919	23.0	22.600032444719602
390	sub1218	29.0	34.20763647412065
391	sub2227	36.55	39.01321431921821
392	sub3096	48.0	44.15527482330714
393	sub2450	22.0	28.856150856881015
394	sub1473	60.87	68.33466274857943
395	sub114	26.0	25.705985186230066
396	sub2274	31.0	39.58859348525817
397	sub459	31.59	36.29950488504943
398	sub1296	23.0	20.732922049755018
399	sub2629	23.0	18.0
400	sub1158	52.0	54.02518486267314
401	sub997	48.0	35.302443231525615
402	sub1737	42.15	38.77990298763558
403	sub2813	26.0	41.32079902333368
404	sub1325	71.0	70.79268454017489
405	sub2914	24.0	27.842685413488255
406	sub748	56.0	55.62172777020811
407	sub1418	30.0	38.01437568449188
408	sub3082	55.0	32.97358652801455
409	sub2704	26.0	22.653757180410196
410	sub2711	23.0	28.544566772261135
411	sub1681	51.0	46.267487791551105
412	sub2251	27.02	19.098525322799617
413	sub329	24.18	26.080314414126008
414	sub2723	31.0	32.29165424327317
415	sub2086	24.0	21.428240396442163
416	sub2816	27.0	33.21353578124587
417	sub1877	73.0	60.57849444537902
418	sub2181	20.0	23.061168705500734
419	sub2321	32.0	40.03586037516476
420	sub1495	52.0	50.38965858055877
421	sub2669	19.0	31.1629835756558
422	sub1789	68.48	64.46168891774465
423	sub1551	33.0	23.828565634579775
424	sub2296	20.0	24.561284724199652
425	sub2347	56.0	65.54518620953155
426	sub1897	19.0	22.145977950338477
427	sub426	27.0	29.51482382453156
428	sub1620	45.0	48.902038246311406
429	sub1865	56.0	45.943625660625514
430	sub2523	35.0	30.096952206845856
431	sub800	22.0	25.793375902803803
432	sub2893	67.06	53.608438222610005
433	sub301	33.0	38.54031768422425
434	sub2452	58.0	60.100934090534395
435	sub3028	23.0	23.438910771329176
436	sub2007	50.0	54.72971419223637
437	sub2143	65.0	63.64657449486373
438	sub2831	63.25	48.99056316457114
439	sub1095	26.0	28.51115496992776
440	sub489	51.75	45.698418618514154
441	sub1173	51.0	56.24802752019383
442	sub515	27.82	24.870822956588256
443	sub2256	30.0	33.338068822341995
444	sub1827	32.0	19.59903783014812
445	sub2530	27.0	30.455706275134673
446	sub837	25.0	25.25152574756072
447	sub1910	20.0	24.242910422430725
448	sub2491	20.0	18.0
449	sub1272	22.0	30.818256391642592
450	sub2520	78.0	56.705635162521105
451	sub2499	23.96	22.23966428282307
452	sub3268	23.0	27.88742967886634
453	sub1430	21.0	26.12379906696475
454	sub2785	21.0	21.99799768977624
455	sub3293	20.0	21.707913174768294
456	sub1499	23.0	21.38877295551589
457	sub3106	24.0	22.442994395043172
458	sub3064	19.0	22.22026550128936
459	sub405	50.0	48.0254427388291
460	sub322	26.0	28.935236586698977
461	sub3146	23.0	21.988593224881754
462	sub307	22.0	18.0888648748151
463	sub1176	19.0	18.0
464	sub1647	37.73	34.33695934834901
465	sub752	66.86	64.95664838604722
466	sub790	21.0	19.716381513137605
467	sub2973	22.0	22.76222659261481
468	sub2817	50.0	44.84335295492889
469	sub438	23.5921	29.48203470145114
470	sub3286	20.0	18.0
471	sub688	41.0	42.65120258990379
472	sub1014	24.34	40.456259318059494
473	sub2515	36.22	38.26099141097626
474	sub1070	19.0	18.0
475	sub1388	26.0	41.67595305057699
476	sub348	25.0	22.8705331371944
477	sub2605	23.0	34.01302518288236
478	sub1155	25.0	28.49281402333014
479	sub3248	49.0	49.76444730771715
480	sub1703	32.0	32.19475848736198
481	sub1642	59.0	54.957281892636786
482	sub1319	33.13	34.40350095346372
483	sub1686	25.0	32.054312715215076
484	sub1053	24.0	26.087991950139497
485	sub995	21.0	27.28567193951727
486	sub1087	22.0	25.321536076761333
487	sub434	22.0	23.34869353811615
488	sub2015	41.52	42.365780762325414
489	sub2866	31.85	31.411771225497944
490	sub1658	60.07	52.89629567603612
491	sub2712	29.0	27.34202699577378
492	sub304	22.0	28.185244333241883
493	sub1619	21.0	20.440875287076835
494	sub2313	21.2	24.63603318563588
495	sub1673	26.75	40.942848946010656
496	sub3143	40.0	36.98110849505571
497	sub1876	22.0	28.819623205684877
498	sub1985	29.0	36.08228101433184
499	sub2892	33.0	33.80268531759526
500	sub1441	21.0	27.07016954282568
501	sub1846	32.0	41.872426297851746
502	sub3010	34.0	41.187930301798644
503	sub60	22.0	18.0
504	sub1490	64.65	70.30496579967308
505	sub2259	73.54	72.74248162735427
506	sub238	26.92	41.37146716468584
507	sub354	23.0	21.202060941083857
508	sub2585	19.0	18.0
509	sub1185	45.26	42.61210117820161
510	sub2370	26.0	30.34558653174105
511	sub721	22.0	22.9526241466952
512	sub885	35.07	40.78133543846212
513	sub2148	42.0	41.36790076384665
514	sub679	25.0	26.163842965399056
515	sub1567	47.0	50.62944848232206
516	sub240	31.0	38.93321772000178
517	sub3262	30.0	26.771215736818306
518	sub1998	33.0	33.796704367553104
519	sub3216	42.0	29.137347828624172
520	sub971	61.0	47.94025299454648
521	sub996	24.0	18.0
522	sub2935	52.0	49.59706932872001
523	sub517	25.0	28.888889911549143
524	sub3090	20.0	19.749812664743843
525	sub1777	29.0	26.75020451263532
526	sub2675	24.0	35.232698976152335
527	sub1774	24.4983	29.09528508512045
528	sub3168	25.0	26.29070637358933
529	sub2758	20.0	18.0
