	subject_ID	age	predicted age
295	sub2374	24.0	25.527020023176732
296	sub344	34.0	44.700310946194435
297	sub484	20.0	19.923665769177745
298	sub2532	51.0	46.33945256799106
299	sub630	19.0	18.575278861276814
300	sub3203	22.0	21.179274501373214
301	sub729	78.2	72.04591253201451
302	sub657	22.0	27.98979143208689
303	sub1980	31.0	25.88489909225936
304	sub2592	28.0	32.79228438062691
305	sub2391	22.0	23.06090935175743
306	sub50	30.14	36.17016381606808
307	sub2241	34.0	41.83615777725899
308	sub896	23.0	18.0
309	sub1471	30.0	28.752055476761228
310	sub1595	48.0	49.45803457593192
311	sub708	55.0	45.10557172751814
312	sub1801	26.27	36.84111301817629
313	sub599	38.0	37.870212754137896
314	sub2328	72.88	72.89104664563237
315	sub887	27.0	29.040674124313767
316	sub812	75.0	70.7786975432924
317	sub1432	54.0	57.39016030792445
318	sub652	27.0	33.63587090537075
319	sub163	37.0	36.632959963222305
320	sub1526	46.43	56.44266279408802
321	sub948	22.0	20.76658303185249
322	sub1206	74.0	73.29482451173098
323	sub2233	21.0	19.169603101920615
324	sub1920	30.0	21.812950161755538
325	sub2984	26.0	25.29761148970519
326	sub2676	18.0	24.700709641777934
327	sub2796	28.0	27.255713087381622
328	sub471	73.6	66.10037200092901
329	sub2130	74.01	73.668874055607
330	sub1327	20.0	22.59671799737643
331	sub3050	23.0	39.0191592334364
332	sub3250	27.0	29.75017805335537
333	sub934	53.54	40.99456071797394
334	sub1112	26.0	25.167047531329075
335	sub2221	32.0	40.19406234968173
336	sub3169	88.0	66.59676768978133
337	sub2151	23.0	21.651225691795474
338	sub2903	44.88	44.58301044852723
339	sub2882	41.74	43.72853104751138
340	sub2365	59.0	55.67465866739312
341	sub1364	25.0	24.215959968903547
342	sub2016	58.0	56.05096851786092
343	sub1497	29.0	33.16425188935827
344	sub421	22.0	23.436171504668522
345	sub2323	21.0	20.625478873189053
346	sub1741	30.0	31.565503640597484
347	sub2419	22.0	20.783463294895768
348	sub2017	21.9357	18.0
349	sub2417	29.66	34.67145776065044
350	sub998	56.0	46.742784211387146
351	sub2800	56.0	46.18830858288638
352	sub1032	39.0	32.47827849963559
353	sub2857	31.0	29.62243550043931
354	sub2653	28.0	19.900294207709152
355	sub1747	50.0	34.74689117194211
356	sub907	18.0	20.937685008976217
357	sub892	22.0	31.356391778978463
358	sub2480	29.0	31.704005011851763
359	sub2720	22.0	29.190590542754393
360	sub2199	29.95	28.70843543364535
361	sub1424	37.0	42.62647054747376
362	sub1189	25.0	26.54560462601566
363	sub2180	23.0	18.164916245446506
364	sub156	26.0	30.031866614647328
365	sub468	21.0	18.0
366	sub2318	33.82	34.861005758189634
367	sub351	41.0	53.52603564378896
368	sub2306	25.0	23.67954506368514
369	sub24	65.0	64.56892449523238
370	sub1466	55.0	51.3485772578384
371	sub1803	82.19	85.75749525842147
372	sub1133	35.0	36.78312522625001
373	sub958	62.02	57.061081550191915
374	sub2922	28.35	35.222804573115894
375	sub247	27.0	19.253441088426
376	sub3069	36.0	42.373849869817235
377	sub130	23.0	21.809957009669773
378	sub157	22.0	31.49391310894825
379	sub259	28.0	24.692200479748493
380	sub470	32.0	31.826108944561014
381	sub1332	19.0	18.0
382	sub48	21.0	22.035067938647984
383	sub1362	49.0	47.41375086959724
384	sub1212	33.0	33.526574736601646
385	sub943	23.0	26.392741877033217
386	sub789	39.0	25.047891597413212
387	sub1933	38.0	34.11609819075565
388	sub1544	26.0	22.348645777942323
389	sub1021	17.0	18.0
390	sub2001	23.0	21.307954040995895
391	sub1725	45.0	47.704518377705966
392	sub1305	29.74	36.789564352062
393	sub2588	21.0	22.23681271723362
394	sub1127	30.69	39.36799541966192
395	sub2308	23.04	27.004858672153745
396	sub433	31.0	23.845666746457567
397	sub1242	60.84	55.3791361678328
398	sub441	22.0	18.0
399	sub175	19.0	18.0
400	sub2597	22.0	24.060917645385047
401	sub1861	25.0	18.592320319292952
402	sub1018	19.0	18.580387988169235
403	sub2806	24.0	23.80753593609333
404	sub95	41.0	34.27087108991381
405	sub2810	24.0	32.522002886096374
406	sub2623	23.0	33.06656421445095
407	sub230	31.0	29.389154792976655
408	sub1558	63.18	56.40730587845573
409	sub1331	23.499	22.640034264410673
410	sub1609	35.0	35.35900442719284
411	sub761	50.0	38.80476254348795
412	sub2750	60.0	45.11290944195807
413	sub2150	21.0	20.684234887888664
414	sub2255	20.0	19.944235064072558
415	sub965	48.0	50.911878072468056
416	sub755	33.0	41.71620816007689
417	sub2399	27.0	24.101202730094514
418	sub2269	62.06	58.60037900118695
419	sub880	52.0	54.28528568533565
420	sub94	20.0	19.528222983784502
421	sub2620	54.0	49.45994868051511
422	sub333	29.0	20.08690854428059
423	sub2096	42.0	37.40609011999604
424	sub2880	66.0	63.83272665634249
425	sub633	43.0	47.68742657821676
426	sub2560	40.0	57.657989772192735
427	sub2210	44.0	49.118103040652926
428	sub2315	30.0	33.56722251552546
429	sub2565	44.0	30.287225018155908
430	sub2309	47.0	42.35428077890592
431	sub1515	20.0	24.72691249838826
432	sub704	49.0	39.23176586495774
433	sub3224	84.0	75.16303905164258
434	sub10	25.0	30.591880029180714
435	sub1065	70.56	62.450608030002144
436	sub587	18.0	24.47743356756709
437	sub2568	18.0	27.864572595477142
438	sub115	58.0	55.02945997844799
439	sub2783	43.0	45.125301854368075
440	sub1936	27.0	35.94722153652182
441	sub1389	53.0	48.62856510204128
442	sub2140	40.0	42.94710282192463
443	sub336	29.0	26.985480561651087
444	sub828	60.9	59.22855365392442
445	sub1443	68.12	56.65091530974186
446	sub429	47.0	42.32997201665748
447	sub2619	60.1	55.82002758675989
448	sub2755	75.94	67.94340303555109
449	sub3236	18.0	18.0
450	sub47	21.0	18.914738597345234
451	sub502	25.0	26.6967365936558
452	sub2862	24.0	31.738890729817825
453	sub208	54.0	45.62948093217037
454	sub2503	34.0	26.92247069610184
455	sub877	19.0	23.35179461806328
456	sub2377	69.28	71.05844689926707
457	sub2821	51.66	51.594434539135904
458	sub2076	26.0	22.429710684645755
459	sub3117	31.0	28.896611015813136
460	sub1157	23.0	19.30080978064379
461	sub3135	23.0	18.622170951919173
462	sub1868	52.0	47.13956099892184
463	sub757	24.0	27.515127130331706
464	sub1307	49.0	48.96157545529658
465	sub2742	19.0	18.0
466	sub2724	57.74	65.69862869468724
467	sub2069	24.0	29.96828822621191
468	sub1765	33.0	42.26109354888794
469	sub1280	24.0	23.966098325170236
470	sub2042	35.0	36.25644728080951
471	sub1101	41.9	38.79159725286135
472	sub2242	74.0	80.80354981552372
473	sub2809	20.0	28.164305664337547
474	sub424	54.0	61.45058996597763
475	sub177	41.0	32.93333745288109
476	sub1098	21.0	28.179467039498917
477	sub2803	25.0	24.15169363584627
478	sub676	72.0	63.30822589347517
479	sub1918	55.0	65.64448881515327
480	sub2053	18.0	18.0
481	sub406	31.0	33.56558256946536
482	sub256	31.37	36.556193661042556
483	sub1742	49.0	46.25597233024072
484	sub472	43.0	32.00944070856676
485	sub2407	40.0	35.306722016810994
486	sub1813	27.0	19.62474730332505
487	sub235	21.0	18.0
488	sub2087	56.68	53.59535896045381
489	sub547	24.0	32.532013979033394
490	sub776	20.0	26.528273605269163
491	sub2358	19.0	18.0
492	sub1000	59.51	52.84620856373803
493	sub3129	18.0	18.0
494	sub2082	53.0	46.46287510627971
495	sub1600	54.0	51.160623070186915
496	sub1255	36.71	31.166762913966153
497	sub2474	46.0	36.389661004529984
498	sub458	42.0	38.48166850579909
499	sub1924	21.0	18.0
500	sub2650	37.0	37.443812099641576
501	sub326	52.0	46.019493408993725
502	sub1438	23.0	27.212056376013237
503	sub132	55.0	51.98723853802275
504	sub2664	20.0	29.238063676195083
505	sub569	64.47	67.94759796857178
506	sub1648	26.0	36.00054426669212
507	sub446	22.0	25.239567228335176
508	sub570	26.0	25.089417257344024
509	sub3252	20.0	28.403906029098465
510	sub785	61.0	51.0267962212134
511	sub527	24.0	18.0
512	sub539	81.94	88.36428455223867
513	sub2923	23.0	22.52070163694006
514	sub2812	52.0	52.3417060213047
515	sub906	47.0	39.881721087209
516	sub2883	53.0	47.85023686382428
517	sub1335	20.0	22.43953535264663
518	sub279	29.0	30.0918038477881
519	sub635	61.0	57.96051203713759
520	sub1616	20.0	29.55026026973391
521	sub2149	46.22	42.135345834626236
522	sub215	22.0	23.88523305064936
523	sub2685	23.0	23.90234310100513
524	sub2666	23.0	26.46020223717423
525	sub1175	73.0	65.86058181597363
